"","X","index","UNITID","UGDS_BLACK","UGDS_HISP","COMPL_RPY_5YR_RT","NPT4_PUB","ADM_RATE","RET_FT4","DEBT_MDN","PCTPELL","MD_EARN_WNE_P10","grad_total","C150_4_BLACK","C150_4_HISP","resid"
"4025",4025,4025,236133,-0.646369305045604,-0.345063598160221,1.41095285878097,0.497076223710672,1.29151369214919,0.149347626426611,0.542790612553985,-0.677577537986511,0.332855193799854,1.40853211793447,-0.200730042670431,-0.781205258014945,0.632259572545096
"1868",1868,1868,172644,0.0768021271816316,-0.535541132165851,0.775216435771304,-0.424270990595883,0.392162544103366,0.256684949676083,0.692687754725626,-0.23498441681252,0.449514044998503,0.968718029065142,-1.01498436062269,-0.739263660930605,0.630114344722504
"806",806,806,136206,-0.359770903596779,-0.0768676363645579,0.844860704659458,0.551181311394399,-1.40462522053954,-0.497231963623774,1.2144234951968,-0.836468468487974,0.710280888854306,-0.0526810011526812,-0.283833525562517,-0.88817556984473,0.629509513960317
"2645",2645,2645,197197,-0.5582536474573,-0.292053341054881,1.34241952795014,1.68725809244575,0.145666620078035,0.581763700088767,2.23850203337068,-1.51142297827831,1.50630599115097,1.94306663499181,1.42058694567612,0.00568066893437243,0.628532494543127
"3624",3624,3624,221768,-0.135476502462917,-0.631229138635661,0.913647127127115,-1.01370430161188,0.201188032091508,0.0138981470879932,0.692687754725626,-0.233214044327823,0.1887472011427,1.4144098383754,-0.115229343925689,-0.781205258014945,0.628489749261427
"2067",2067,2067,178244,-0.310372731918488,-0.570132571124421,1.06441612533565,0.196506854390733,-0.426299650233172,-0.380694298381491,0.692687754725626,-1.44768956882926,0.0171900670270397,1.18344954176941,-0.533543510214215,-0.693858996197099,0.626517343321636
"3044",3044,3044,207041,-0.670400848024231,-0.50589132734422,0.663971766123987,-1.25353550759455,1.34272740840299,-0.243711428710738,-0.0567979561325827,-0.2982752331404,0.113262062131809,0.413019462319675,-0.893125888112662,-1.06402244936348,0.625859095134399
"1114",1114,1114,147776,-0.382022332280694,0.886751020338453,1.05611532874664,0.114568861023549,-0.551701460125671,-0.529944290709327,-0.0567979561325827,-0.214625133238516,0.236783198695085,0.297214039251454,-1.22514028370556,-1.07056379936746,0.623892044784529
"969",969,969,142115,-0.771422334249205,-0.265098973035216,1.10826906432168,0.0206653194186179,0.376367659651258,0.216305670929853,0.692687754725626,-0.821862895489232,0.1887472011427,0.828870164413627,0.396576240616433,-0.735415807987088,0.620732368046903
"3810",3810,3810,229018,-0.531996961610281,1.38271139190028,0.829442841978014,-1.14948726204892,0.855000521836368,-0.081683183615107,-0.572069382347602,-1.50743964018774,0.669107176666548,0.871022676994289,-0.533543510214215,-0.591506107899535,0.618581803402571
"5086",5086,5086,426314,-0.462572504116466,-0.459170422776801,1.29603376707134,0.180119255717296,-0.0180258187892728,-0.231444306053655,0.317944899296522,-1.4060858154389,1.96607911058094,0.0632637412992536,-0.533543510214215,-0.909338761034076,0.618218870227811
"1993",1993,1993,176053,-0.0104234732593149,-0.612361081021896,0.859323320131846,0.055781602290268,-0.291803815959156,0.0455882139521227,1.02058775322609,-0.766096162221309,0.325992908435228,1.52298749678294,-0.390909166981165,-0.460679107819942,0.614957903864463
"684",684,684,130776,-0.311707817639523,-0.00409084271146322,1.30680662564877,0.199108060529374,-1.39313803184709,0.44375857019659,0.973744896297455,-0.986507536565957,0.724005459583559,1.25238334205648,0.00782773651066779,-0.434128922509672,0.614624556566848
"3621",3621,3621,221731,-0.541342561657525,-0.623142828229761,1.05770004213376,-0.396568145219359,-0.118060086985961,-0.419540186795585,0.552159183939712,-0.229230706237258,0.229920913330458,1.10631228835898,-0.961446539913367,-0.88817556984473,0.611291061710917
"319",319,319,114354,-0.598751247662025,0.283871655631954,0.924392564386713,3.22743224713494,-0.830744418779589,1.2912122937567,0.13057347158197,-0.989605688414175,0.175022630413447,1.47200072261161,0.289101063222342,0.464729525096004,0.610324554967411
"1366",1366,1366,155335,-0.623227819214332,-0.101126567582256,1.08464959483167,-0.258964340485263,-0.781445233974523,0.0634777678270349,0.786373468582903,-1.5711730496368,0.648520320572669,1.36303268015261,0.46529642839258,-0.344089163631363,0.605875412450375
"4030",4030,4030,236328,-0.805244505848756,-0.403913968336489,1.48239201037567,2.81735209937822,0.485974585091648,0.848573617880309,1.66233489314843,-1.51142297827831,1.13574258146114,2.49558476252045,1.13132289945559,0.345830869141315,0.605261287652343
"3240",3240,3240,212601,-0.62634301923008,-0.611013362620912,1.40212179280788,0.614910861791098,0.40843606141766,0.655366436031262,2.23831466194297,-1.07015763646784,0.895562593699219,2.00264883105633,0.258736329088695,-0.263284251817497,0.605195131572378
"3033",3033,3033,206817,0.533846472349244,-0.326195540546456,0.0335755286355683,0.91378944712092,-1.25289860322686,-0.980761048357106,-0.337855097704411,1.80182912683019,-0.216127635370258,-0.154190317567731,-0.733311497935574,-1.06402244936348,0.60254754174149
"4169",4169,4169,240471,-0.770977305675527,-0.606520967950968,1.49012928531457,-0.257793797722875,0.976573268831386,0.256684949676083,1.02058775322609,-0.995359398989437,0.504412327915514,1.77579327197692,0.065760452949862,-0.643836907931372,0.601786000198845
